filename,consonant,vowel
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug52.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug53.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug54.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug55.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug56.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug57.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug58.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug59.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug60.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug61.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug62.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug63.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug64.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug65.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug66.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug67.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug68.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug69.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug70.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug71.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug72.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug73.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug74.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug75.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug76.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug77.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug78.png",ണ,ൊ
"U0D23__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug79.png",ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__orig.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug0.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug1.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug2.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug3.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug4.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug5.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug6.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug7.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug8.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug9.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug10.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug11.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug12.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug13.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug14.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug15.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug16.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug17.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug18.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug19.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug20.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug21.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug22.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug23.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug24.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug25.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug26.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug27.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug28.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug29.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug30.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug31.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug32.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug33.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug34.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug35.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug36.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug37.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug38.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug39.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug40.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug41.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug42.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug43.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug44.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug45.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug46.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug47.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug48.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug49.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug50.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug51.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug52.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug53.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug54.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug55.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug56.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug57.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug58.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug59.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug60.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug61.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug62.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug63.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug64.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug65.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug66.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug67.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug68.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug69.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug70.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug71.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug72.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug73.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug74.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug75.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug76.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug77.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug78.png,ണ,ൊ
U0D23__U0D4A__NotoSerifMalayalam-VariableFont_wght__aug79.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__orig.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug0.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug1.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug2.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug3.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug4.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug5.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug6.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug7.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug8.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug9.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug10.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug11.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug12.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug13.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug14.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug15.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug16.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug17.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug18.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug19.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug20.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug21.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug22.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug23.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug24.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug25.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug26.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug27.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug28.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug29.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug30.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug31.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug32.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug33.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug34.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug35.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug36.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug37.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug38.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug39.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug40.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug41.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug42.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug43.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug44.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug45.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug46.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug47.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug48.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug49.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug50.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug51.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug52.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug53.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug54.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug55.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug56.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug57.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug58.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug59.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug60.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug61.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug62.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug63.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug64.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug65.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug66.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug67.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug68.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug69.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug70.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug71.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug72.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug73.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug74.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug75.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug76.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug77.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug78.png,ണ,ൊ
U0D23__U0D4A__Ezhuthu-Regular__aug79.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__orig.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug0.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug1.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug2.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug3.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug4.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug5.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug6.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug7.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug8.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug9.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug10.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug11.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug12.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug13.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug14.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug15.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug16.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug17.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug18.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug19.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug20.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug21.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug22.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug23.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug24.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug25.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug26.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug27.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug28.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug29.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug30.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug31.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug32.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug33.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug34.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug35.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug36.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug37.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug38.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug39.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug40.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug41.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug42.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug43.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug44.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug45.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug46.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug47.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug48.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug49.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug50.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug51.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug52.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug53.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug54.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug55.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug56.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug57.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug58.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug59.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug60.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug61.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug62.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug63.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug64.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug65.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug66.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug67.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug68.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug69.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug70.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug71.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug72.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug73.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug74.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug75.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug76.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug77.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug78.png,ണ,ൊ
U0D23__U0D4A__RIT-Kutty-Bold__aug79.png,ണ,ൊ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__orig.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug0.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug1.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug2.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug3.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug4.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug5.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug6.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug7.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug8.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug9.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug10.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug11.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug12.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug13.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug14.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug15.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug16.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug17.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug18.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug19.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug20.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug21.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug22.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug23.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug24.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug25.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug26.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug27.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug28.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug29.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug30.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug31.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug32.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug33.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug34.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug35.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug36.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug37.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug38.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug39.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug40.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug41.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug42.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug43.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug44.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug45.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug46.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug47.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug48.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug49.png",ണ,ോ
"U0D23__U0D4B__AnekMalayalam-VariableFont_wdth,wght__aug50.png",ണ,ോ
